110340	-326.0
110438	-294.0
110548	-326.0
110681	-342.0
110813	-334.0
110873	-252.0
110895	-228.0
110952	-210.0
111083	-336.0
111267	-316.0
111300	-316.0
111336	-298.0
111370	-398.0
111440	-300.0
111514	-268.0
111603	-300.0
111712	-218.0
111749	-246.0
111827	-292.0
111855	-206.0
111903	-380.0
112001	-250.0
112168	-316.0
112209	-410.0
112270	-240.0
112329	-238.0
112402	-286.0
112428	-264.0
112470	-378.0
112636	-322.0
112790	-320.0
112847	-214.0
113047	-252.0
113184	-322.0
113297	-338.0
113436	-342.0
113600	-328.0
113651	-212.0
113696	-226.0
113729	-244.0
113776	-218.0
113909	-316.0
114040	-330.0
114107	-294.0
114280	-324.0
114353	-276.0
114411	-246.0
114558	-320.0
114611	-386.0
114710	-326.0
114769	-214.0
114804	-294.0
114864	-272.0
115029	-328.0
115099	-250.0
115159	-430.0
115199	-308.0
115250	-314.0
115411	-324.0
115520	-306.0
115563	-338.0
115603	-262.0
115744	-322.0
115764	-192.0
115815	-344.0
115869	-308.0
115988	-336.0
116001	78.0
116137	-340.0
116261	-336.0
116369	-324.0
116394	-266.0
116557	-314.0
116673	-322.0
116874	-288.0
116920	-326.0
117025	-326.0
117066	-318.0
117089	-346.0
117127	-200.0
117188	-248.0
117335	-338.0
117463	-338.0
117501	-272.0
117626	-330.0
117827	-150.0
117903	-326.0
117975	-232.0
118020	-212.0
118153	-320.0
118275	-340.0
118348	-346.0
118457	-332.0
118510	-392.0
118552	-474.0
118675	-318.0
118876	-166.0
119049	-312.0
119087	-372.0
119154	-380.0
119296	-338.0
119409	-314.0
119448	-282.0
119610	-314.0
119695	-472.0
119786	-502.0
119852	-230.0
120001	-66.0
120043	-264.0
120078	-282.0
120210	-306.0
120265	-242.0
120386	-312.0
120446	-286.0
120546	-330.0
120597	-234.0
120798	-30.0
120852	-474.0
120898	-194.0
121033	-334.0
121080	-318.0
121203	-318.0
121251	-206.0
121375	-320.0
121516	-332.0
121571	-288.0
121643	-456.0
121672	-208.0
121800	-314.0
121951	-332.0
121980	-200
122133	-326.0
122226	-320.0
122339	-344.0
122472	-318.0
122605	-310.0
122780	-328.0
122870	-298.0
122909	-366.0
122956	-266.0
123044	-364.0
123092	-334.0
123273	-332.0
123427	-330.0
123533	-318.0
123688	-342.0
123743	-284.0
123790	-386.0
123947	-304.0
123999	-324.0
124001	160.0
124049	-368.0
124202	-332.0
124349	-322.0
124463	-344.0
124503	-240.0
124549	-340.0
124632	-278.0
124665	-252.0
124753	-294.0
124903	-308.0
125093	-302.0
125160	-230.0
125329	-320.0
125452	-320.0
125498	-234.0
125535	-208.0
125680	-350.0
125868	-324.0
125993	-322.0
126037	-446.0
126068	-320.0
126269	-260.0
126391	-318.0
126540	-322.0
126625	-204.0
126778	-334.0
126929	-320.0
127020	-374.0
127114	-270.0
127223	-310.0
127331	-308.0
127372	-236.0
127395	-292.0
127471	-358.0
127512	-318.0
127633	-306.0
127673	-358.0
127800	-330.0
127905	-316.0
127958	-372.0
128001	18.0
128077	-326.0
128222	-316.0
128276	-398.0
128321	-250.0
128387	-244.0
128551	-326.0
128619	-282.0
128734	-332.0
128858	-316.0
128910	-474.0
129033	-330.0
129162	-336.0
129226	-332.0
129251	-292.0
129309	-368.0
129421	-328.0
129531	-312.0
129732	-228.0
129871	-312.0
129966	-324.0
130167	-294.0
130231	-292.0
130298	-300.0
130346	-202.0
130388	-398.0
130536	-340.0
130599	-400.0
130654	-344.0
130816	-318.0
130946	-312.0
131074	-314.0
131187	-316.0
131231	-332.0
131277	-312.0
131405	-326.0
131535	-332.0
131697	-334.0
131777	-420.0
131828	-386.0
131970	-340.0
132001	450.0
132100	-324.0
132227	-280.0
132288	-300.0
132488	-232.0
132534	-240.0
132588	-324.0
132789	-254.0
132838	-292.0
133039	-302.0
133154	-300.0
133242	-322.0
133353	-326.0
133403	-396.0
133426	-270
133539	-354.0
133647	-324.0
133695	-216.0
133864	-318.0
133904	-348.0
133939	-216.0
134139	-112.0
134183	-220.0
134313	-302.0
134344	-316.0
134545	-308.0
134720	-330.0
134865	-334.0
135011	-316.0
135118	-312.0
135240	-302.0
135357	-324.0
135541	-318.0
135651	-384.0
135701	-216.0
135737	-368.0
135860	-314.0
135919	-244.0
136120	738.0
136148	-280
136241	-294.0
136442	-294.0
136489	-258.0
136543	-318.0
136575	-244.0
136615	-342.0
136782	-330.0
136845	-238.0
136888	-348.0
137089	-210.0
137206	-324.0
137407	-236.0
137525	-304.0
137668	-328.0
137869	-210.0
138036	-312.0
138189	-328.0
138226	-246.0
138271	-242.0
138322	-400.0
138428	-298.0
138523	-346.0
138555	-246.0
138595	-454.0
138627	-272.0
138680	-244.0
138721	-292.0
138837	-308.0
139037	-102.0
139088	-326.0
139193	-328.0
139234	-336.0
139362	-322.0
139396	-228.0
139596	-96.0
139779	-330.0
139820	-392.0
139898	-260.0
139986	-286.0
140001	142.0
140101	-398.0
140188	-318.0
140223	-316.0
140275	-312.0
140463	-314.0
140613	-330.0
140755	-306.0
140800	-274.0
140858	-474.0
140904	-258.0
141032	-318.0
141055	-198.0
141133	-286.0
141188	-402.0
141301	-332.0
141341	-400.0
141376	-282.0
141410	-242.0
141449	-312.0
141552	-316.0
141617	-306.0
141661	-456.0
141741	-260.0
141788	-242.0
141839	-194.0
142040	-230.0
142080	-260
142197	-328.0
142279	-334.0
142307	-238.0
142380	-302.0
142514	-318.0
142578	-418.0
142642	-302.0
142721	-280.0
142799	-346.0
142856	-304.0
142892	-254.0
143005	-334.0
143114	-330.0
143191	-378.0
143239	-280.0
143285	-202.0
143486	-70.0
143561	-386.0
143619	-238.0
143663	-408.0
143730	-298.0
143818	-322.0
143946	-342.0
144001	-96.0
144047	-284.0
144095	-192.0
144156	-298.0
144258	-206.0
144442	-322.0
144489	-484.0
144603	-342.0
144668	-400.0
144779	-322.0
144895	-320.0
144964	-220.0
145089	-318.0
145140	-396.0
145213	-394.0
145235	-300
145339	-316.0
145540	-182.0
145638	-318.0
145722	-320.0
145770	-198.0
145807	-286.0
145998	-322.0
146072	-284.0
146158	-242.0
146200	-206.0
146269	-278.0
146355	-300.0
146477	-312.0
146536	-282.0
146589	-426.0
146665	-284.0
146768	-330.0
146883	-330.0
146983	-306.0
147023	-314.0
147085	-216.0
147121	-248.0
147230	-326.0
147268	-244.0
147367	-360.0
147485	-322.0
147611	-328.0
147711	-284.0
147745	-316.0
147783	-202.0
147941	-324.0
147972	-194.0
148001	36.0
148202	-146.0
148321	-322.0
148396	-240.0
148457	-228.0
148569	-336.0
148738	-328.0
148766	-342.0
148821	-228.0
148916	-310.0
149029	-330.0
149062	-314.0
149122	-272.0
149260	-330.0
149310	-476.0
149458	-320.0
149558	-320.0
149591	-210
149660	-280.0
149838	-318.0
149982	-318.0
150072	-314.0
150198	-342.0
150257	-216.0
150367	-582.0
150446	-276.0
150482	-434.0
150533	-288.0
150698	-316.0
150874	-340.0
151075	-144.0
151275	-172.0
151310	-306.0
151454	-334.0
151655	-98.0
151856	-264.0
151965	-304.0
152001	4.0
152202	-240.0
152228	-206.0
152350	-328.0
152550	-260.0
152605	-312.0
152658	-280.0
152701	-302.0
152734	-230.0
152805	-334.0
153002	-294.0
153063	-428.0
153181	-324.0
153283	-330.0
153328	-260.0
153464	-318.0
153559	-264.0
153706	-342.0
153755	-430.0
153796	-226.0
153824	-238.0
153897	-382.0
154006	-334.0
154114	-322.0
154234	-362.0
154363	-326.0
154564	-208.0
154589	-234.0
154653	-388.0
154719	-248.0
154859	-330.0
155006	-316.0
155140	-340.0
155247	-322.0
155288	-262.0
155419	-326.0
155458	-336.0
155564	-324.0
155629	-432.0
155743	-310.0
155882	-332.0
155935	-276.0
156001	112.0
156202	-132.0
156318	-330.0
156373	-256.0
156461	-268.0
156518	-314.0
156615	-326.0
156644	-254.0
156776	-330.0
156923	-340.0
157039	-360.0
157129	-324.0
157330	12.0
157447	-338.0
157544	-336.0
157592	-342.0
157748	-306.0
157840	-328.0
157929	-316.0
158049	-336.0
158200	-316.0
158257	-322.0
158315	-292.0
158369	-266.0
158481	-332.0
158518	-318.0
158586	-506.0
158710	-328.0
158863	-320.0
158903	-372.0
158957	-318.0
159024	-260.0
159131	-314.0
159231	-328.0
159294	-362.0
159344	-220.0
159456	-298.0
159592	-324.0
159642	-296.0
